filename,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
./datasets/0/0_nicolas_38.wav,-264.68997041701874,149.3036611041212,-36.726395733093966,37.60698969066695,27.163307229086648,-26.98614214778497,11.103859760990485,-5.328689839372354,-25.902243979810343,9.947742400078251,-5.196388375673285,-19.870314008260088,3.959365947182127,-5.4748921013701395,-7.318299437652863,6.828084317919152,-5.8345659867480775,-0.9325783556352697,8.473279758933952,-7.710297799530872,0
./datasets/0/0_nicolas_7.wav,-301.37494167859666,181.6514071547614,-44.34655378641611,39.26235231091155,25.99124918067552,-34.15748639341756,17.632519081730525,0.6731681525018155,-29.314455670768176,3.585939662928672,-16.337630220970645,-24.98588212669506,9.418206690219531,-3.883218592085297,-5.892129905191273,14.182444762184819,-4.03361294319058,-4.7838943436380825,6.636830901651438,-7.493338311903822,0
./datasets/0/0_yweweler_44.wav,-349.96466919676095,144.17767341388736,-28.377988378202417,5.990404890475739,15.079104131856116,-24.519827563288775,-0.4192567833925816,1.1867984429633107,-20.805131897008735,-5.176806036160296,-5.584230420169108,-14.758556710874155,-0.6208906804383282,-1.8762434290462615,-6.160300032432068,1.8937639216625062,-3.2127289633869083,-3.19619226385224,3.915740067888673,-3.964999291553675,0
./datasets/0/0_theo_47.wav,-506.86692877375947,187.20836926376586,-55.721955312123654,20.073753721228158,39.492030309966054,-22.955100741388616,0.41450091165152825,-6.358168503233443,-21.92568987799014,9.849442823989442,-8.09022389690141,-23.193052626211774,4.8179759819432535,-4.240190647123415,-8.413722667687589,8.262656555517166,-9.022940277329388,-11.973456111145776,0.9703286229850292,-12.850158259963996,0
./datasets/0/0_theo_45.wav,-518.8568210719588,186.4847996318686,-54.04650566215001,26.085402345248788,39.1745445305401,-26.308233788249055,2.3296886057793413,-7.872674729274415,-26.643496085161907,8.967538162092572,-7.648911875895595,-21.944436030738988,7.002432982390903,-4.165697936746882,-9.388348031625569,7.477455831927502,-9.015686189011243,-11.353876367585581,-1.351605276060014,-15.048878037502726,0
./datasets/0/0_yweweler_46.wav,-314.99659157434525,145.0719658160217,-30.464131326501587,0.003985386862056117,12.409034033006328,-25.495831421043228,-1.3492115865083512,4.612053236050379,-17.654045585938764,-5.620027359130301,-4.944922383805944,-14.094357136119209,-0.3387965404367762,0.1080229645020859,-7.477136796830993,-2.0397528239654954,-2.604434788226859,-0.8295647680510718,4.104212063078343,-3.2984906009880293,0
./datasets/0/0_nicolas_5.wav,-333.47453301220935,200.41615116589148,-51.5885037204891,39.60471232575371,25.414464749959766,-39.45280089927419,21.454192598687488,1.1870529719595115,-29.821233232580177,12.506850249202412,-11.653020645618872,-24.181828362370986,11.458017282985143,-7.014181914175227,-8.267874528935252,13.858274142396064,-7.530673221353112,-5.561760410935654,6.515023146933006,-10.817176107175989,0
./datasets/0/0_jackson_2.wav,-300.59873000672235,201.90340544852413,-6.378885441192145,8.56232967500464,22.552266680041228,-30.39405689751745,-29.065872260521225,-18.3143565044337,-23.93814495733591,-13.646209208021412,-18.314852887494645,-19.07546534188282,-0.9506244630065461,-9.10843495152655,-15.869652213442825,0.5346704797236606,-3.6876786392231073,-9.90817178989317,0.12052962392590442,-7.085801257045719,0
./datasets/0/0_jackson_45.wav,-301.5421431536029,178.82737897472504,1.022344078771351,41.94355588423382,28.851851793629635,-27.177274627706645,-7.3227019382148,-19.49358371813718,-31.320409078933302,-1.8479333895961232,-17.99576318726493,-22.610260185566297,9.777607441819345,-4.158385495883859,-15.855626293606687,-0.41327883888199696,-10.06073590375176,-7.476883065015336,1.9349368247267946,-17.54492354575196,0
./datasets/0/0_nicolas_12.wav,-359.0079772053142,198.1444475236544,-45.32193144155808,50.68012190278141,34.98185840682458,-39.2272465364318,14.844528061537073,-4.0629338018586685,-34.37069019116833,6.173897569658212,-18.74010355784233,-28.457608594414097,14.40944454351806,-2.6778041535009196,-9.551101119446692,12.718879889934655,-6.217233171006773,-5.425310167479263,7.425366588430322,-10.332710271021671,0
./datasets/0/0_jackson_3.wav,-312.89984639661327,194.36810301425677,-18.02124003028458,21.558676141313157,25.304935291824187,-34.429929366648324,-21.08875012265866,-24.035797964817046,-31.843473157861943,-2.139014774250339,-13.97715790548619,-24.003560254632504,0.6309449361060067,-10.386761923091164,-14.739521180894823,6.6710991927487555,-7.059460031494124,-10.89237879937313,8.566742944117555,-7.022963560232464,0
./datasets/0/0_nicolas_13.wav,-321.0352030529828,203.31444004596196,-50.00420472095027,29.52053367591077,25.455837145580507,-38.346106856313234,10.190413304251482,-6.5220808357449345,-33.569408038611506,8.472484779209738,-10.065560999716931,-21.343921709316557,14.954063135437394,-3.0834940895966705,-10.758177509196525,11.694798015208324,-6.006471791117688,-7.0122520973577975,8.180896889807238,-5.851350475311074,0
./datasets/0/0_jackson_44.wav,-304.0019682030229,183.4699577498295,-8.217441190374847,38.55730018620095,35.55729059807977,-22.54782366703539,-9.93675616232581,-21.658125179026932,-29.186305322001658,-2.9651359943717774,-21.526366492172173,-20.44874405268321,11.141518178714415,-7.335059974297901,-12.860198959945,4.929539035300213,-12.56204336015502,-8.772013280329624,5.703683934091839,-19.419676145683468,0
./datasets/0/0_nicolas_4.wav,-345.88746887209834,186.58090460962893,-32.88201946716893,46.74911494049714,29.37203407238515,-37.951252115219056,11.478811034024513,-5.553899360199145,-33.46111424178302,8.313290353783334,-11.761728344949244,-28.26257304774372,6.009923053879481,-6.38603718469124,-9.723679629397827,12.39618041886134,-4.235906179993754,-4.569469327967359,6.992560779551637,-9.512643947312968,0
./datasets/0/0_yweweler_47.wav,-369.3320901655485,174.89496903912976,-35.145384697205685,8.480918071332795,16.838985550658432,-35.9777605331453,-2.3804092947083495,6.877061754741888,-21.416091544341555,-5.415261933407156,-4.1693461911864365,-15.51497063957263,0.5495966684247511,-0.8386110810436106,-8.258770834564615,1.7848317975985204,-0.7228291150257867,-2.1560990103643984,3.6289415988750084,-4.198566616033855,0
./datasets/0/0_theo_44.wav,-563.2483938162504,203.64690529286423,-54.50839777802368,29.905153050479946,40.525930504964805,-27.73127561155698,4.643225828538636,-9.866940694562107,-29.866343411239434,9.94229017697514,-8.797934634071975,-22.674787552636168,7.406153111492958,-7.38508697751724,-9.103866257216433,12.22193899119058,-7.409049452272271,-10.76485721610467,-1.8472063974794655,-18.02189424285453,0
./datasets/0/0_theo_40.wav,-500.2149091925447,198.32374559773604,-63.01190484703477,17.92380273334483,35.533693719677245,-28.42529974233897,1.7280746161942258,-11.336732871636634,-29.828602746579037,9.222971477092617,-9.93848019826309,-24.729964266828652,6.669702251627532,-6.556578366053154,-10.038166099156633,10.334733759039997,-9.683231059625808,-12.513923212761513,0.9909361924255989,-14.307221394184126,0
./datasets/0/0_yweweler_43.wav,-376.3762365153557,162.88063727655572,-27.892317697869647,7.65278899391442,17.48341679818768,-29.486204982328864,-3.5865622944191693,4.427666203337219,-19.75820780418877,-7.530941800208643,-7.936025008284787,-17.46277151239591,-1.4253341049345114,-0.6213999004532649,-6.263253272546538,2.1743870032204162,-2.0749567934278197,-4.923211447959956,1.1357559893252827,-4.804100796230102,0
./datasets/0/0_jackson_40.wav,-299.70522380950445,185.45186168695167,-13.483651739770673,26.68783497829017,32.96826016009263,-21.386885719284983,-12.725507151035425,-19.113125554378986,-23.704940178950668,0.5010675461886922,-18.417562811878238,-24.804032444964143,3.5741080634606086,-6.970043179768153,-14.090677200434872,-0.6677016862599011,-12.078869066184032,-8.040569453390896,4.116517929711352,-14.78779964428332,0
./datasets/0/0_nicolas_17.wav,-322.83376081305425,198.5096680183167,-43.223452051591394,32.60319240788119,21.189497831905378,-41.15833604103136,9.26047141953343,-5.876998395653,-33.19500606180012,4.155556549844133,-14.89236693579851,-23.649964913186615,14.163386733807823,-1.085508141191975,-8.44525201658843,12.34683828536753,-4.237082572952561,-5.598860593792204,7.333946618836087,-5.466439933386434,0
./datasets/0/0_jackson_7.wav,-317.09731259539717,216.04847033165478,-16.25537977615875,5.519738177072458,17.28390704436918,-33.78662377664493,-21.242910417570183,-18.935528038778024,-28.091312143900666,-6.511316531523983,-16.451590380931627,-24.377518975059875,-0.2804508135163702,-8.579933436962316,-17.651118137795287,-0.3019268372978138,-6.6069526317864105,-10.027637584966742,2.41000602409997,-10.13422192783204,0
./datasets/0/0_yweweler_9.wav,-378.98998225716474,172.28970071352418,-41.964755170703604,0.16807469160876068,10.556049194055113,-35.49278232544542,3.441961161364424,7.601835154343027,-26.30121236838462,-5.637455178700203,-2.1972985557514786,-18.34350601097991,-1.0150127904169781,1.3472588373280154,-8.485218245314735,-1.050287635731692,-4.3458533560804415,-5.673662789701022,2.6737335666402204,-4.6857291643471015,0
./datasets/0/0_nicolas_0.wav,-332.119148969022,178.18872145932082,-42.88598504057847,50.57712811857374,37.66955983160984,-33.77596415341268,14.43055669059365,-2.308626506067983,-31.682695691557814,7.891337541771018,-12.732002136745828,-28.84220719571606,7.232218397150648,-4.439488162625826,-11.612608360603275,9.055964730411668,-4.306493219797746,-4.501536919160805,6.353540411124785,-7.232838250565417,0
./datasets/0/0_nicolas_1.wav,-352.5343237681694,183.39969662684842,-42.88959399027975,47.17455654893961,33.0572722330888,-36.394687551810684,16.478959101814887,-1.49104757071329,-32.31370717998243,11.388768929374049,-9.006706353483624,-27.24225194707201,7.825214158894494,-5.511762704702954,-11.028825031835895,10.617798716305932,-4.87852409782152,-3.0541011198711296,9.079286652123201,-7.332269200776293,0
./datasets/0/0_yweweler_8.wav,-378.25441565093263,160.1210571599945,-44.716666549671764,6.673440388847558,16.27527371873958,-31.07444396424553,5.904635255790255,4.998602543381702,-25.66646352353406,-0.9447601677412727,-2.21865531039226,-18.752070773985714,1.6853749655689463,1.4472797540609217,-9.141482406446737,-0.012881984177533567,-3.938281588124949,-4.969619984207627,2.2183927522106885,-7.320774046308266,0
./datasets/0/0_nicolas_16.wav,-350.84613685411955,212.109982533655,-53.225870442452354,37.28820727571975,23.295029052446644,-40.818889904842855,16.914176555962477,-4.825562528109441,-32.81433965889402,14.892966741350069,-9.957131075354695,-26.383120501612144,13.825396488161683,-1.5154973033539867,-6.317254574303206,14.48939237171752,-8.679906375857687,-6.312923807940665,11.243288431906103,-7.638251443867075,0
./datasets/0/0_jackson_41.wav,-289.74655181199705,185.02667740903127,-9.803286783886989,31.908233428656068,31.715456880603522,-23.146900506329224,-10.169855109636568,-20.709630990265346,-29.293671311770442,-2.680043835158222,-19.74054610771,-22.821689612783413,8.178663580425669,-5.885876730362369,-13.83610991408894,3.114376768586167,-9.418322028398089,-8.397137372073228,2.4425056108882566,-17.61843098770445,0
./datasets/0/0_jackson_6.wav,-319.16385583090397,188.85806862496676,-18.12046083716425,23.048680421230934,24.015714785478746,-40.74040060473551,-24.151455001140505,-17.737878318597616,-26.404606428221037,-3.1142270950285504,-15.912591242345195,-27.677658221015502,-3.8678646665962737,-10.478333642459063,-14.739445332228485,5.165947707301795,-4.043843499969045,-7.816839957767835,7.089653144209767,-5.305342446319289,0
./datasets/0/0_yweweler_42.wav,-529.0693552630407,189.28296131739873,-33.886365884330665,8.751707148533908,21.686282600990218,-27.1915372544564,2.6555496405441765,1.7771429846300635,-26.09307133246461,-3.2715671861039417,-5.520041056580209,-20.366141221319232,0.7266276574693139,1.532442757313162,-7.015394441201972,2.248986834898605,-3.008716170922354,-3.8749024078384258,4.912186284735005,-4.184849837051123,0
./datasets/0/0_theo_41.wav,-567.6122839643895,214.87264027611604,-57.268606932830764,25.837810518538795,39.142443382675495,-32.94786906164719,-0.5411523911174119,-9.648856395260097,-28.992640554675148,9.263969638708547,-10.028301843394626,-24.375018927710098,6.904517467919097,-8.601560927681088,-11.725416714663647,12.252912308672375,-7.525300805127758,-13.469849188078632,-1.3172317396465711,-15.38323258149847,0
./datasets/0/0_theo_43.wav,-478.6781766902489,182.0955887513009,-43.40034583383938,19.48352051772365,33.31537168965496,-21.538119136572213,1.2522865074892229,-10.481612491193058,-26.03304306420943,6.487625740180654,-9.326846088995271,-21.7942414060566,4.695106638669747,-6.318793638575796,-10.321706985883058,8.240812005337814,-4.110061388537619,-5.8039297644211505,2.144764029363388,-13.14549007980411,0
./datasets/0/0_yweweler_40.wav,-525.3382853138354,208.83930089811255,-41.96378085040395,10.67626907975914,18.933805427227966,-39.49095606929366,-0.8143817347133331,-2.28517086589045,-34.02582112288548,-6.434408573531137,-12.222475501718183,-26.907917732601923,3.4369322896046484,1.570520523889377,-12.278621888746196,-1.0138618849604404,-8.04578085168615,-8.506943132297607,4.147136883701753,-7.2399792470635616,0
./datasets/0/0_jackson_4.wav,-311.8361625668086,210.51626634532028,-17.321259688621158,11.30816836400408,23.87569663318326,-33.412109266826874,-25.81185869938459,-21.07367591153956,-25.444618438163594,-3.2365207029481993,-14.723551526632374,-24.3685112937821,-0.8896572376953211,-6.806927760754301,-13.686991981284299,3.275083687529592,-5.882020792256563,-11.70159591638797,4.333489919814164,-6.569209603318248,0
./datasets/0/0_jackson_43.wav,-285.5836354052718,198.46021915874127,-25.931390894552266,26.71816705895497,32.74385179542212,-23.57606470912427,-8.721530280857625,-26.11024034731323,-33.16723001859804,1.1364945843772118,-23.02840474992154,-27.197036791934675,11.532399231942753,-7.575769084613347,-18.192571776067926,4.110013037818037,-10.08206323683911,-9.310417332518496,2.926262570561561,-21.351928234984634,0
./datasets/0/0_nicolas_14.wav,-335.3224047176292,196.7735791023636,-46.69859538730118,37.733555349745394,29.869040450556078,-33.83090489820833,18.31311632280312,-2.2351000136056407,-36.61565166807647,3.2462656555502805,-14.576455970078237,-26.908056904976668,11.102254312795685,-0.35525204014712003,-6.990752916573068,10.583765820046192,-6.125854130068809,-4.015111624752582,8.298046250545365,-7.058996395159987,0
./datasets/0/0_nicolas_3.wav,-359.31599032704196,209.03065087798313,-49.204251267874184,47.74923410861271,34.96647683252589,-38.31880299483536,20.924262449310707,0.5904897755250151,-35.00691520356186,9.460755910197872,-13.837762027108644,-30.76036724882884,8.101166255463188,-7.2959198805689525,-10.787269326375876,13.465426287091526,-6.345304785130745,-5.9738762620739845,7.093885099714204,-10.233481325504453,0
./datasets/0/0_nicolas_28.wav,-358.58536153164107,189.302627150911,-44.67194974827241,51.27949683472849,34.639543054577466,-36.487160088474056,14.715067766291758,-4.783497888854244,-33.11148118296185,9.234476507221157,-14.294750041555833,-30.047674637853817,7.059056286145941,-6.333533439545368,-9.328069764644594,14.712306502035347,-1.4676130109892112,-2.0504266672507088,8.293375810329339,-8.77145715223951,0
./datasets/0/0_nicolas_29.wav,-351.2229101892553,170.2200380952632,-40.817801124073604,55.74100441038418,42.839079747938676,-28.352675881655102,16.706142627653378,-1.9814003245247338,-29.85499615564933,7.701680192883058,-16.073648930030693,-29.459134512963935,6.685409445845193,-8.598790754535898,-12.699573127164102,11.741648512796923,-2.281905495753025,-0.06955639092840564,11.29045975709197,-8.67933756561937,0
./datasets/0/0_nicolas_2.wav,-283.96579120941954,154.7623156569613,-37.182956348824135,41.42291427216816,26.506282073954008,-27.680082345546815,14.095870440405827,-3.565544267665093,-26.280316492841216,6.206735546972683,-13.306746220284591,-24.031234160259054,6.397751426351941,-4.081409093291285,-7.0723536187643345,9.97608046770121,-3.5922869854582045,-4.171211197848353,3.9491247581587117,-7.6465667455187205,0
./datasets/0/0_jackson_5.wav,-299.9152849542014,208.43410881541013,-21.879224690834125,14.558510663483172,21.533294889827683,-36.1862306564278,-20.14141302605637,-23.37066972810321,-33.60033531469405,-2.1946514872054874,-12.182014960315037,-24.302782703481167,0.12085840425092158,-8.688417846282103,-13.763818058902169,6.192984445653384,-6.66961775610414,-10.177570326217806,8.800061961025312,-7.026436598619162,0
./datasets/0/0_nicolas_15.wav,-339.24105614599,202.9482112139941,-44.62218317157254,39.69532287912025,27.324790834768077,-39.51095140697634,11.539113850589185,-7.397614689780286,-34.727261488941544,7.264208225292791,-15.370366602910238,-28.822566946596805,10.476707461393314,-1.8839529150049956,-6.891294374038566,12.602027925263636,-6.41403583372373,-5.142255798611537,7.90575676157391,-8.709259862393036,0
./datasets/0/0_jackson_42.wav,-312.0352455432285,185.71029145614676,-11.547243732659947,36.39855452769477,35.16273013356343,-22.20512685011239,-8.130112110380008,-21.8581980659503,-31.74579028576992,-2.4287265307992936,-20.068177412417988,-22.878754752650675,9.471411824756375,-6.616140470178361,-15.071850978723372,2.429041876313568,-11.208482321180089,-9.079621248589763,2.2171103176513816,-19.538087356553554,0
./datasets/0/0_yweweler_41.wav,-375.9185327654864,161.5119250950396,-29.560025536909013,6.590169265563115,14.096733307751318,-28.37240855374059,2.2642718991657738,3.4307205726810395,-23.78198472657685,-5.442897485870115,-5.631641233106406,-17.18989964816395,1.456571346978783,1.089422340198492,-8.851993969611263,-0.09390383905394213,-0.9130867482420907,-2.0395648610490387,2.734323931928226,-3.6911013203770424,0
./datasets/0/0_theo_42.wav,-494.5807368122265,195.33286860797614,-59.0941436756714,10.23927509872037,35.21251308113509,-29.09854556969451,-10.878775582933493,-14.69094399876347,-27.194134593279102,5.236929453421067,-10.5290318824625,-24.691434314095623,3.2786695958680823,-7.066615993149559,-11.364439634643055,12.206678858859814,-1.9106188178472827,-12.975654249049082,-4.5631232402266475,-15.61115564805159,0
./datasets/0/0_theo_1.wav,-443.1160031871159,168.27502586520055,-51.79849535760538,25.835774382608815,35.220277861153,-23.26072955773516,2.2294969002998837,-10.9984575575114,-25.57037540535834,7.466330505942047,-10.030256693196547,-19.466239654657567,8.346072875472066,-7.548557275974924,-12.067742074273403,10.149287393136301,-3.147633536072523,-7.310629040440611,1.2155929384120499,-11.221604361508877,0
./datasets/0/0_theo_25.wav,-533.5063159817239,199.26773006974855,-43.11182854457219,17.315555991770072,36.56198885322336,-21.97460086965337,-6.697271368638224,-17.46756819275363,-28.01808907650251,5.7412281308035755,-10.598739409025608,-21.50682394446555,6.673526155808124,-5.551407759997016,-10.771083345598862,7.77039753411199,-7.10211023887927,-10.36763723118315,0.8794606143665374,-12.276327576764945,0
./datasets/0/0_theo_31.wav,-526.4260200815391,211.7656419317995,-65.6622500606955,21.597914290034915,38.270421484079094,-37.063003527737166,-5.846752204732414,-12.114169611585051,-28.87437985344506,11.102288769795042,-9.912375314226958,-27.720457329978053,4.40389434160874,-10.331866729150601,-15.899287784393795,8.19664532605302,-9.918569577906016,-14.064413960200804,1.2815111081042536,-14.78116684963506,0
./datasets/0/0_theo_19.wav,-539.3545712607611,192.17916463595557,-52.095219332052366,24.472263727905776,39.08148261061299,-27.83523184819805,-3.774700675173851,-13.325127903600105,-29.020268483538654,6.041734133001722,-11.604546820232661,-22.613264535238805,8.404435604914259,-5.8903826213228285,-9.072810750946113,14.156153577579488,-5.23763471150348,-12.674772896576227,-0.7536364928067886,-15.235487450612926,0
./datasets/0/0_yweweler_32.wav,-382.0946737921426,163.86504381262029,-45.12250756287946,10.490540513509277,14.79201078898393,-41.520684681951444,-1.9188078715907726,5.209309597986482,-23.044511801479835,-2.634052829156963,-5.786202905278822,-19.017985857024627,-1.3408252132208134,-5.411724326989026,-8.84466810619718,4.18859653759955,-5.669235640171171,-6.376027063725577,4.784147858615599,-7.932333259887511,0
./datasets/0/0_yweweler_26.wav,-403.1531771384407,164.86405661605508,-35.2821734469376,12.19381716879405,20.74014436109871,-33.77627110328551,-2.61160499311193,7.215288323108526,-20.615412463371335,-8.071170332862456,-8.323152892437907,-16.858529185791838,-0.11286167154387972,-2.686401375899651,-8.671541229333581,2.6380086615615084,-0.1760993259605474,-1.5574668194049708,2.5098987834208217,-5.912441726647907,0
./datasets/0/0_jackson_19.wav,-304.85772471423815,192.79295470698975,-2.0773590867674474,18.91607509839647,20.384634597352612,-29.3971857623463,-23.541853135325752,-29.34714452276382,-29.68931680035346,1.013626523887026,-13.567828342390078,-27.86123113952143,-3.124183128540706,-4.741945054741677,-8.498993137613027,4.403776904161494,-6.966781459444595,-7.025171858363026,6.231445059872817,-10.864175632321192,0
./datasets/0/0_jackson_31.wav,-320.0929875269177,213.24840199059787,-31.964052087310204,24.12872937697577,35.61205080372979,-31.442230386325598,-19.472499926797923,-25.04234355655768,-24.639370708837962,11.929690317656,-14.34172954296589,-27.142961589756815,8.194816717771904,-9.682122783152781,-20.222504602863378,5.930694280584624,-10.044693626645715,-14.001636644572994,9.489382069357992,-8.45470771807793,0
./datasets/0/0_jackson_25.wav,-326.56016916404354,190.90220385098857,-13.928939912210543,32.41248761908518,29.98714032821123,-38.29048449855357,-22.06115746013659,-20.18530899481231,-29.699811633384122,-0.33297800137127,-9.443941871113484,-21.873491406974498,-2.192109350505093,-11.731580034511142,-12.664827895724784,7.271131443587121,-6.949001472554203,-9.039100126544247,8.620286994025546,-7.749025669791871,0
./datasets/0/0_jackson_24.wav,-332.676221317948,175.23108308105327,-11.101951186509977,38.39362167780506,32.03853636244041,-37.55475182792442,-21.097514266974038,-17.840835387840322,-26.60747336913524,-0.2136491378501014,-14.240561910891321,-27.180543749922084,-1.0907714841650706,-7.105781316759331,-13.418271502236689,4.234976874825414,-5.342543074193703,-7.110970434056021,8.853883428628647,-4.642430893041118,0
./datasets/0/0_jackson_30.wav,-340.80907078888515,202.42504698355464,-11.61530921503825,25.235445138000394,31.106397589445415,-27.269273395760496,-19.99794473100209,-22.93605959941184,-20.938485796465486,6.78185002872917,-17.94172014320263,-29.57116332599038,0.012651745114230728,-12.459550071232623,-18.250426982641716,4.614001648684499,-7.582586598399773,-9.843018978568706,6.513326088380748,-12.749919730498199,0
./datasets/0/0_jackson_18.wav,-330.3897492614423,196.27422328626014,-8.559320321611102,29.727575546991226,32.36733221187481,-32.854280851044486,-25.99797883332903,-24.61367255920392,-28.76460716529948,-2.407222408131906,-15.130652660301783,-28.04223734677813,-5.657542526976865,-8.468904934590874,-11.260968870836598,0.08436354505373521,-11.97411693542764,-9.638276166372714,3.405626098956791,-12.34960575752018,0
./datasets/0/0_yweweler_27.wav,-400.6249391811346,161.8924884415199,-36.81725367615964,9.274914959873305,20.325254240573646,-32.21528864948514,-1.3410759506652394,8.521798488014216,-20.91994574013123,-7.585362425252585,-5.144975874419955,-16.03460428567721,-0.33291716078135813,-1.1724991823250743,-10.812608446450527,-0.627798155617556,1.43102651669994,-0.13299570855952458,2.438847086076411,-4.325923389866951,0
./datasets/0/0_yweweler_33.wav,-499.7817445455122,200.887359946624,-42.10009727478415,20.87444316398899,25.772323243513892,-38.988596486525545,0.9385022576018226,3.144593748313865,-26.62322731421103,-2.1062701940663695,-10.060284319589162,-23.662213852148362,0.35333506583589847,-4.569233952011684,-8.779471747437796,4.511297261285859,-7.156797191824651,-4.1969954595090915,8.640745046140953,-6.64222063567357,0
./datasets/0/0_theo_18.wav,-516.4465670058628,186.69306874590742,-55.26624862698456,22.804412642845215,36.50231726395366,-27.379046490061757,-1.974533055794178,-12.667805232301209,-26.874734290751785,7.758363011698064,-10.866227660376559,-21.24547053563374,9.719059516550379,-3.464791514579775,-8.976358256004898,8.757967244903417,-7.826126282598343,-9.18833412540209,1.4185314470793338,-14.957305691724235,0
./datasets/0/0_theo_30.wav,-368.17717740996886,193.22414373421776,-61.93344540280684,-6.553675401775214,21.896717929892052,-26.80022779814475,-9.43460231945098,-22.44503391680059,-35.343977949943756,0.7608244907671731,-12.775228744332114,-26.312611557159624,0.5925451469695375,-11.89951580048886,-20.778111389544218,0.0947219687188198,-8.862006956280483,-14.680465666802892,-5.744034819526395,-13.348665482841067,0
